id,name,description,parent_id
318,"Kapitalerträge versteuern","Fragen zur Abgeltungsteuer auf Zinsen, Dividenden oder Aktiengewinne klären wir unter Berücksichtigung aktueller Freibeträge und Anrechnungsregeln.",31
319,Immobilienveräußerung,"Wann ist der Verkauf eines Hauses steuerfrei (Spekulationsfrist)? Wir beraten Sie zur Vermeidung von Steuerfallen bei privaten Veräußerungsgeschäften.",31
320,Erbschaftssteuer,"Wir helfen Ihnen bei der Erstellung der Erbschaftsteuererklärung und beraten Sie zur Nutzung von Freibeträgen und Verschonungsregeln für Betriebsvermögen.",31
321,Betriebsprüfung,"Kündigt sich das Finanzamt zur Prüfung an? Wir begleiten Sie durch die Betriebsprüfung, prüfen die Feststellungen und führen die Schlussbesprechung.",31
322,Umsatzsteuerproblematik,"Vorsteuerabzug, Kleinunternehmerregelung oder innergemeinschaftliche Lieferungen – wir bringen Klarheit in Ihre Umsatzsteuerpflichten und vermeiden Nachzahlungen.",31
323,Auslandseinkünfte,"Haben Sie Wohnsitze oder Einkünfte in verschiedenen Ländern? Wir beraten Sie zur Vermeidung von Doppelbesteuerung und zur Einhaltung internationaler Meldepflichten.",31
324,Doppelbesteuerung,"Wir prüfen Doppelbesteuerungsabkommen (DBA), um sicherzustellen, dass Sie Ihre Steuern nur dort zahlen, wo es rechtlich zwingend erforderlich ist.",31
325,Existenzgründung,"Von der Wahl der Rechtsform bis zur steuerlichen Erfassung beim Finanzamt – wir unterstützen Gründer dabei, von Anfang an die richtigen steuerlichen Weichen zu stellen.",31
326,"Steuerrecht (Allgemeine Beratung)","Ihre Experten für vorausschauende Steuergestaltung und die rechtliche Vertretung gegenüber Finanzbehörden und Finanzgerichten.",31
327,"Unvollständige Steuererklärung","Haben Sie versehentlich Einkünfte vergessen? Wir beraten Sie zur Berichtigung gemäß § 153 AO, um strafrechtliche Konsequenzen zu vermeiden.",32
328,"Verdacht auf Steuerhinterziehung","Gegen Sie wird wegen Steuerhinterziehung ermittelt? Wir übernehmen Ihre Verteidigung, prüfen die Vorwürfe und arbeiten auf eine Einstellung des Verfahrens hin.",32
329,"Betriebsprüfung durch das Finanzamt","Wenn aus einer normalen Prüfung ein Steuerstrafverfahren wird, ist sofortiges Handeln nötig. Wir schützen Ihre Rechte im Übergang vom Steuer- zum Strafrecht.",32
330,"Selbstanzeige bei Steuerdelikten","Eine wirksame Selbstanzeige führt zur Straffreiheit. Wir erstellen für Sie die notwendigen Unterlagen und sorgen für eine lückenlose Nachversteuerung.",32
331,"Steuerliche Falschberatung","Hat Ihr Steuerberater Fehler gemacht, die jetzt zu strafrechtlichen Vorwürfen führen? Wir klären die Haftung und verteidigen Sie gegen die Konsequenzen der Fehlberatung.",32
332,"Unterschlagung von Firmenvermögen","Vorwürfe der Untreue oder Unterschlagung im geschäftlichen Kontext erfordern eine diskrete und fachkundige Verteidigung zur Schonung Ihres Rufs.",32
333,"Unerklärte Auslandskonten","Der automatische Informationsaustausch deckt viele Auslandskonten auf. Wir helfen Ihnen bei der rechtssicheren Offenlegung und der Vermeidung von drakonischen Strafen.",32
334,Schwarzarbeit,"Lohnsteuerhinterziehung durch Schwarzarbeit wird hart verfolgt. Wir unterstützen Sie bei der Aufarbeitung und verteidigen Sie im Strafverfahren.",32
335,"Nicht abgeführte Lohnsteuer","Das Einbehalten von Lohnsteuer ohne Abführung ist eine Straftat. Wir beraten Geschäftsführer in der Krise zur Vermeidung persönlicher Strafbarkeit.",32
336,"Fehlende Umsatzsteuervoranmeldung","Ständige Verspätungen können als Steuerhinterziehung auf Zeit gewertet werden. Wir helfen Ihnen, Ihre Meldepflichten in den Griff zu bekommen und Sanktionen abzuwenden.",32
337,"Fehlerhafte Bilanzierung","Manipulationen in der Bilanz führen zu falschen Steuerfestsetzungen. Wir unterstützen Sie bei der Korrektur und der Verteidigung gegen den Vorwurf der Bilanzfälschung.",32
338,"Verstoß gegen Buchführungspflichten","Mangelhafte Buchführung ist oft der Ausgangspunkt für steuerstrafrechtliche Ermittlungen. Wir beraten Sie zur Sanierung Ihrer Buchhaltung und zur Abwehr von Vorwürfen.",32
339,"Steuerstrafrecht (Allgemeine Beratung)","Spezialisierte Verteidigung in allen Phasen des Steuerstrafverfahrens, von der Hausdurchsuchung bis zur Vertretung vor dem Strafrichter.",32
340,Körperverletzungsvorwurf,"Ob Schlägerei oder fahrlässige Körperverletzung – wir prüfen die Notwehrlage und setzen uns für eine Einstellung des Verfahrens oder eine milde Strafe ein.",33
341,Betrugsverdacht,"Bei Vorwürfen wie Internetbetrug oder Abrechnungsbetrug analysieren wir die Beweislast und erarbeiten eine schlüssige Verteidigungsstrategie.",33
342,Drogenbesitz-Vorwurf,"Besitz oder Handel mit Betäubungsmitteln? Wir nutzen alle rechtlichen Spielräume, um die Folgen für Ihr Leben und Ihren Führerschein zu minimieren.",33
343,Verkehrsdelikt,"Fahrerflucht, Trunkenheit am Steuer oder Nötigung – wir verteidigen Sie im Strafverfahren und kämpfen für den Erhalt Ihrer Fahrerlaubnis.",33
344,"Häusliche Gewalt","Vorwürfe im familiären Bereich sind hochsensibel. Wir sorgen für eine objektive Klärung der Sachlage und schützen Ihre Rechte gegenüber den Ermittlungsbehörden.",33
345,Cyberkriminalität,"Hacking, Datenhehlerei oder Betrug im Netz erfordern technisches Verständnis in der Verteidigung. Wir vertreten Sie in komplexen IT-Strafverfahren.",33
346,Sachbeschädigung,"Ob Graffiti oder mutwillige Zerstörung – wir prüfen Möglichkeiten des Täter-Opfer-Ausgleichs zur Vermeidung einer Vorstrafe.",33
347,"Vorwurf der Nötigung","Nötigung im Straßenverkehr oder im Alltag wird oft subjektiv wahrgenommen. Wir dekonstruieren die Vorwürfe und entlasten Sie.",33
348,Urkundenfälschung,"Manipulierte Dokumente oder falsche Unterschriften? Wir prüfen die rechtliche Einordnung und verteidigen Sie gegen den Vorwurf der Fälschung.",33
349,"Verstoß gegen Auflagen","Haben Sie Bewährungsauflagen verletzt? Wir setzen uns dafür ein, den Widerruf der Bewährung zu verhindern und Ihnen eine zweite Chance zu sichern.",33
350,Beleidigungsanklage,"Beleidigungen, insbesondere im Internet, werden zunehmend verfolgt. Wir prüfen die Grenzen der Meinungsfreiheit und fordern die Einstellung des Verfahrens.",33
351,"Strafrecht (Allgemeine Beratung)","Ihr erfahrener Verteidiger in allen strafrechtlichen Angelegenheiten – engagiert, diskret und kompetent von der ersten Stunde an.",33
352,"Forderungen abwehren","In der Krise werden Liquiditätsreserven knapp. Wir wehren unberechtigte Forderungen ab und helfen Ihnen bei Verhandlungen über Ratenzahlungen oder Vergleiche.",34
353,"Insolvenz vermeiden","Wir prüfen Sanierungsmöglichkeiten außerhalb der Insolvenz (z. B. nach dem StaRUG), um Ihr Unternehmen fortzuführen und Arbeitsplätze zu sichern.",34
354,"Vertragsrisiken minimieren","In Krisenzeiten müssen unrentable Verträge angepasst oder beendet werden. Wir beraten Sie zu Kündigungsrechten und der Anpassung von Lieferantenverträgen.",34
355,Geschäftsführerhaftung,"Geschäftsführer haften persönlich, wenn sie in der Krise Zahlungen leisten. Wir beraten Sie zur Vermeidung von Haftungsfallen nach § 15b InsO.",34
356,"Arbeitsrechtliche Fragen","Personalabbau oder Kurzarbeit sind in Krisen oft unumgänglich. Wir gestalten die rechtssichere Umsetzung dieser Maßnahmen zur Kostenentlastung.",34
357,"Insolvenzantragspflicht prüfen","Wer zu spät Insolvenz anmeldet, macht sich strafbar. Wir führen eine genaue Liquiditäts- und Überschuldungsprüfung durch, um Sie abzusichern.",34
358,"Haftung und Strafbarkeit vermeiden","Wir beraten Sie präventiv zur Vermeidung von Insolvenzverschleppung und Bankrottdelikten, damit die Krise nicht zum persönlichen Desaster wird.",34
359,"Hinweisgeberschutz im Unternehmen","Unternehmen ab 50 Mitarbeitern müssen interne Meldekanäle einrichten. Wir unterstützen Sie bei der rechtskonformen Umsetzung des Hinweisgeberschutzgesetzes.",35
360,"Abmahnung wegen Filesharing","Haben Sie eine Abmahnung wegen illegaler Downloads erhalten? Wir prüfen die Berechtigung und wehren überhöhte Schadensersatzforderungen ab.",36
361,"Nutzung von Stockfotos","Fehlende Urheberkennzeichnung bei Stockfotos führt oft zu Abmahnungen. Wir unterstützen Sie bei der rechtssicheren Lizenzierung und Schadensbegrenzung.",36
362,"Musik in Videos verwenden","Die Verwendung von Musik (z. B. auf YouTube) erfordert Lizenzen. Wir klären die Rechtslage und helfen bei Urheberrechtsstreitigkeiten mit Verwertungsgesellschaften.",36
363,"Urheberrecht auf Webseiten","Ob Texte, Designs oder Code – wir schützen Ihr geistiges Eigentum auf Ihrer Website gegen Diebstahl und unbefugte Kopien durch Wettbewerber.",36
364,"Teilen von E-Books","Die Weitergabe digitaler Kopien ist streng reglementiert. Wir beraten Sie zu den Grenzen der Privatkopie und zur Haftung beim Filesharing.",36
365,"Cover-Songs aufnehmen","Darf man Covers auf Spotify hochladen? Wir klären die notwendigen Lizenzen über GEMA und GVL, damit Sie Ihre Musik rechtssicher veröffentlichen können.",36
366,"Zitate in Veröffentlichungen","Zitierfreiheit hat Grenzen. Wir prüfen Ihre Texte auf die Einhaltung des Zitatrechts, um Abmahnungen durch die Original-Urheber zu vermeiden.",36
367,Software-Lizenzverletzungen,"Die Nutzung von Software über den lizenzierten Umfang hinaus ist eine Urheberrechtsverletzung. Wir beraten Sie bei Audits und Lizenzstreitigkeiten mit Softwareherstellern.",36
368,"Verkauf von Fan-Art","Darf man Zeichnungen von Filmfiguren verkaufen? Wir beraten Künstler zu den rechtlichen Risiken bei der Nutzung geschützter Charaktere und Marken.",36
369,"Anfertigung von Lehrmaterialien","Schulen und Unis dürfen Werke eingeschränkt nutzen. Wir klären für Dozenten und Institutionen die Grenzen der Schrankenbestimmungen im Urheberrecht.",36
370,Urheberrechtsverletzung,"Wir setzen Ihre Ansprüche auf Unterlassung, Beseitigung und Schadensersatz bei jeder Form der Verletzung Ihres geistigen Eigentums effektiv durch.",36
371,"Urheberrecht (Allgemeine Beratung)","Ihr Partner für den Schutz kreativer Leistungen im digitalen Zeitalter – kompetent, zukunftsorientiert und durchsetzungsstark.",36
372,"Unfall mit Fahrzeug","Reguliert Ihre Versicherung den Schaden nicht? Wir setzen Ihre Ansprüche auf Reparaturkosten, Wertminderung und Nutzungsausfall gegen die Versicherung durch.",37
373,Versicherungsvertragskündigung,"Wurde Ihr Vertrag unberechtigt gekündigt oder möchten Sie selbst aus einem teuren Vertrag raus? Wir prüfen die Kündigungsfristen und -gründe.",37
374,Krankenversicherungsstreitigkeiten,"Verweigert die private Krankenversicherung die Übernahme von Behandlungskosten oder erhöht die Beiträge übermäßig? Wir setzen Ihre Leistungsrechte durch.",37
375,Berufsunfähigkeitsversicherung,"Die Anerkennung der Berufsunfähigkeit scheitert oft an medizinischen Gutachten. Wir kämpfen für Ihre Rente und begleiten Sie durch den langwierigen Prozess.",37
376,Lebensversicherungsauszahlung,"Bei Unstimmigkeiten über die Ablaufleistung oder den Rückkaufswert Ihrer Lebensversicherung prüfen wir die Abrechnung und fordern Nachzahlungen.",37
377,"Unklare Versicherungsbedingungen","Kleingedrucktes darf Kunden nicht unangemessen benachteiligen. Wir prüfen Ihre Bedingungen auf unwirksame Klauseln zur Haftungsbegrenzung.",37
378,Hausratschaden,"Ob Einbruch, Feuer oder Leitungswasser – wenn die Hausratversicherung die Regulierung verzögert oder kürzt, übernehmen wir die rechtliche Durchsetzung.",37
379,Reiserücktrittsversicherung,"Hat die Versicherung Ihren Rücktrittsgrund nicht anerkannt? Wir klären die Rechtslage bei Krankheit oder anderen unvorhergesehenen Ereignissen.",37
380,Unfallversicherungsanspruch,"Nach einem privaten Unfall steht Ihnen bei Invalidität oft eine Kapitalleistung zu. Wir unterstützen Sie bei der Bemessung des Invaliditätsgrades.",37
381,Prämienrückforderung,"Viele Beitragserhöhungen in der privaten Krankenversicherung waren in der Vergangenheit formell unwirksam. Wir fordern zu viel gezahlte Prämien für Sie zurück.",37
382,"Versicherungsrecht (Allgemeine Beratung)","Ihr Schutz gegen zahlungsunwillige Versicherungen – wir bringen Waffengleichheit in den Streit mit großen Konzernen.",37
383,"Mangelhafte Ware erhalten","Entspricht die bestellte Ware nicht der Beschreibung oder ist sie defekt? Wir unterstützen Sie bei der Reklamation und der Durchsetzung von Gewährleistungsrechten.",38
384,"Kündigung eines Vertrags","Ob Fitnessstudio, Handyvertrag oder Zeitschriften-Abo – wir prüfen die Kündigungsfristen und helfen Ihnen, sich von ungewollten Verträgen zu lösen.",38
385,"Verzug der Zahlung","Zahlt Ihr Kunde nicht? Wir übernehmen das Mahnwesen und leiten das gerichtliche Mahnverfahren ein, um Ihre Liquidität zu sichern.",38
386,"Unklare Vertragsbedingungen","Wir analysieren Verträge vor der Unterzeichnung, um versteckte Risiken aufzudecken und für Sie vorteilhafte Regelungen auszuhandeln.",38
387,"Vertragsbruch durch Anbieter","Erbringt ein Dienstleister seine versprochene Leistung nicht? Wir fordern Nacherfüllung, mindern den Preis oder erklären den Rücktritt vom Vertrag.",38
388,"Widerrufsrecht ausüben","Innerhalb von 14 Tagen können Sie viele Online-Verträge widerrufen. Wir helfen Ihnen, wenn der Anbieter den Widerruf nicht akzeptiert.",38
389,"Falschberatung bei Vertragsabschluss","Wurden Ihnen falsche Versprechungen gemacht? Wir prüfen Möglichkeiten der Anfechtung wegen arglistiger Täuschung oder Schadensersatz wegen Beratungsfehlern.",38
390,Abofalle,"Sind Sie in eine Kostenfalle im Internet getippt? Wir wehren unberechtigte Forderungen ab und sorgen für die Löschung unrechtmäßiger Verträge.",38
391,"Überhöhte Rechnung","Weicht die Rechnung deutlich vom Angebot ab? Wir prüfen die Abrechnung und kürzen sie auf das rechtlich zulässige Maß.",38
392,Internetbetrug,"Opfer von Scamming oder Phishing geworden? Wir unterstützen Sie bei der Schadensbegrenzung und der Kommunikation mit Zahlungsdienstleistern.",38
393,"Widerruf Coaching-Vertrag","Viele teure Coaching-Verträge (z. B. Hochpreis-Coaching) sind wegen Verstoßes gegen das Fernunterrichtsschutzgesetz unwirksam. Wir fordern Ihr Geld zurück.",38
394,"Vertragsrecht (Allgemeine Beratung)","Ihr Partner für die Gestaltung, Prüfung und Durchsetzung von Verträgen in allen Lebenslagen.",38
395,"Bauvorhaben Nachbarschaft","Möchten Sie sich gegen ein Bauvorhaben in Ihrer direkten Nachbarschaft wehren? Wir prüfen die Einhaltung des Gebots der Rücksichtnahme und legen Widerspruch ein.",39
396,Lärmbelästigung,"Ob Gastronomie, Gewerbebetrieb oder öffentliche Veranstaltungen – wir setzen Ihre Rechte auf Ruhe gegenüber der Ordnungsbehörde durch.",39
397,"Ablehnung Baugenehmigung","Hat die Baubehörde Ihren Antrag abgelehnt? Wir prüfen die planungsrechtliche Zulässigkeit und vertreten Sie im Widerspruchs- und Klageverfahren.",39
398,"Widerruf Gewerbeerlaubnis","Steht Ihre berufliche Existenz auf dem Spiel? Wir verteidigen Sie gegen den Entzug Ihrer Konzession oder Gewerbezulassung wegen angeblicher Unzuverlässigkeit.",39
399,"Anfechtung Steuerbescheid","Verwaltungsentscheidungen wie Gebührenbescheide oder Kommunalabgaben prüfen wir auf ihre Rechtmäßigkeit und wehren überhöhte Forderungen ab.",39
400,Umweltschutzverletzung,"Verstöße gegen Umweltauflagen können Stilllegungen zur Folge haben. Wir beraten Unternehmen zur Einhaltung öffentlich-rechtlicher Vorgaben.",39
401,"Fehlende Barrierefreiheit","Wir unterstützen Sie bei der Durchsetzung Ihrer Ansprüche auf barrierefreien Zugang zu öffentlichen Gebäuden und Leistungen.",39
402,Datenschutzverstöße,"Bei Verletzungen Ihrer Rechte durch Behörden (z. B. unzulässige Speicherung in Registern) fordern wir Löschung und Auskunft.",39
403,"Zulassung Bildungseinrichtung","Streit um Schulformen, Kitaplätze oder Studienzulassung? Wir setzen Ihr Recht auf Zugang zu staatlichen Bildungseinrichtungen durch.",39
404,"Klage gegen Behördenentscheidung","Ob Gaststättenerlaubnis, Waffenbesitzkarte oder Fahrerlaubnisentzug – wir sind Ihre starke Vertretung gegenüber der Verwaltung.",39
405,"Verwaltungsrecht (Allgemeine Beratung)","Kompetente Begleitung im Umgang mit Behörden, zur Wahrung Ihrer Bürgerrechte und zur Vermeidung staatlicher Willkür.",39
406,"Vertragsbruch Lieferant","Liefert ein Partner nicht rechtzeitig oder in mangelhafter Qualität? Wir setzen Ihre Ansprüche auf Nachlieferung, Schadensersatz oder Vertragsstrafe durch.",40
407,"Unlauterer Wettbewerb","Werben Ihre Wettbewerber mit falschen Versprechungen oder behindern sie Ihr Geschäft? Wir mahnen Wettbewerbsverstöße ab und schützen Ihren fairen Marktzugang.",40
408,Markenrechtsverletzung,"Wir verteidigen Ihr geistiges Eigentum gegen unbefugte Nutzung und Plagiate, um den Wert Ihres Unternehmens zu sichern.",40
409,"Gesellschaftsrechtliche Streitigkeiten","Bei Konflikten zwischen Gesellschaftern oder mit der Geschäftsführung beraten wir Sie strategisch und vertreten Sie vor den Kammern für Handelssachen.",40
410,Forderungsmanagement,"Wir optimieren Ihren Mahnprozess und setzen offene Forderungen im In- und Ausland konsequent durch, um Ihre Cash-Flow zu sichern.",40
411,Datenschutzverletzungen,"In Zeiten der DSGVO sind Datenpannen existenzbedrohend. Wir unterstützen Sie beim Risikomanagement und der Verteidigung gegen Bußgelder.",40
412,Vertragsgestaltung,"Rechtssichere Verträge sind die Basis für den Geschäftserfolg. Wir erstellen AGB, Lieferverträge und Kooperationsvereinbarungen nach aktuellem Standard.",40
413,Unternehmenskauf/-verkauf,"Wir begleiten M&A-Transaktionen von der Due Diligence bis zum unterschriftsreifen Kaufvertrag, egal ob Share Deal oder Asset Deal.",40
